vertlife species,original names,updated names,present in tree,changed names
Nesophontes edithae,,,,
Nesophontes hypomicrus,,,,
Nesophontes major,,,,
Nesophontes micrus,,,,
Nesophontes paramicrus,,,,
Nesophontes zamicrus,,,,
Nesoromys ceramicus,,,,
Nesoryzomys darwini,,,,
Nesoryzomys fernandinae,,,,
Nesoryzomys indefessus,,,,
Nesoryzomys narboroughi,,,,
Nesoryzomys swarthi,,,,
Nesotragus moschatus,,,,
Neurotrichus gibbsii,,,,
Neusticomys ferreirai,,,,
Neusticomys monticolus,,,,
Neusticomys mussoi,,,,
Neusticomys oyapocki,,,,
Neusticomys peruviensis,,,,
Neusticomys venezuelae,,,,
Nilgiritragus hylocrius,,,,
Nilopegamys plumbeus,,,,
Ningaui ridei,,,,
Ningaui timealeyi,,,,
Ningaui yvonneae,,,,
Niviventer andersoni,,,,
Niviventer brahma,,,,
Niviventer cameroni,,,,
Niviventer confucianus,,,,
Niviventer coninga,,,,
Niviventer cremoriventer,,,,
Niviventer culturatus,,,,
Niviventer eha,,,,
Niviventer excelsior,,,,
Niviventer fraternus,,,,
Niviventer fulvescens,,,,
Niviventer hinpoon,,,,
Niviventer lepturus,,,,
Niviventer niviventer,,,,
Niviventer rapit,,,,
Niviventer tenaster,,,,
Noctilio albiventris,,,,
Noctilio leporinus,,,,
Nomascus annamensis,,,,
Nomascus concolor,,,,
Nomascus gabriellae,,,,
Nomascus hainanus,,,,
Nomascus leucogenys,,,,
Nomascus nasutus,,,,
Nomascus siki,,,,
Noronhomys vespuccii,,,,
Nothrotheriops shastensis,,,,
Notiomys edwardsii,,,,
Notiosorex cockrumi,,,,
Notiosorex crawfordi,,,,
Notiosorex evotis,,,,
Notiosorex villai,,,,
Notocitellus adocetus,,,,
Notocitellus annulatus,,,,
Notomys alexis,,,,
Notomys amplus,,,,
Notomys aquilo,,,,
Notomys cervinus,,,,
Notomys fuscus,,,,
Notomys longicaudatus,,,,
Notomys macrotis,,,,
Notomys mitchellii,,,,
Notomys mordax,,,,
Notopteris macdonaldi,,,,
Notopteris neocaledonica,,,,
Notoryctes caurinus,,,,
Notoryctes typhlops,,,,
Nyctalus aviator,,,,
Nyctalus azoreum,,,,
Nyctalus furvus,,,,
Nyctalus lasiopterus,,,,
Nyctalus leisleri,,,,
Nyctalus montanus,,,,
Nyctalus noctula,,,,
Nyctalus plancyi,,,,
Nyctereutes procyonoides,,,,
Nycteris arge,,,,
Nycteris aurita,,,,
Nycteris gambiensis,,,,
Nycteris grandis,,,,
Nycteris hispida,,,,
Nycteris intermedia,,,,
Nycteris javanica,,,,
Nycteris macrotis,,,,
Nycteris madagascariensis,,,,
Nycteris major,,,,
Nycteris nana,,,,
Nycteris parisii,,,,
Nycteris thebaica,,,,
Nycteris tragata,,,,
Nycteris vinsoni,,,,
Nycteris woodi,,,,
Nycticebus bengalensis,,,,
Nycticebus coucang,,,,
Nycticebus javanicus,,,,
Nycticebus kayan,,,,
Nycticebus menagensis,,,,
Nycticebus pygmaeus,,,,
Nycticeinops schlieffeni,,,,
Nycticeius aenobarbus,,,,
Nycticeius cubanus,,,,
Nycticeius humeralis,,,,
Nyctiellus lepidus,,,,
Nyctimene aello,,,,
Nyctimene albiventer,,,,
Nyctimene cephalotes,,,,
Nyctimene certans,,,,
Nyctimene cyclotis,,,,
Nyctimene draconilla,,,,
Nyctimene keasti,,,,
Nyctimene major,,,,
Nyctimene malaitensis,,,,
Nyctimene masalai,,,,
Nyctimene minutus,,,,
Nyctimene rabori,,,,
Nyctimene robinsoni,,,,
Nyctimene sanctacrucis,,,,
Nyctimene vizcaccia,,,,
Nyctinomops aurispinosus,,,,
Nyctinomops femorosaccus,,,,
Nyctinomops kalinowskii,,,,
Nyctinomops laticaudatus,,,,
Nyctinomops macrotis,,,,
Nyctomys sumichrasti,,,,
Nyctophilus arnhemensis,,,,
Nyctophilus bifax,,,,
Nyctophilus corbeni,,,,
Nyctophilus geoffroyi,,,,
Nyctophilus gouldi,,,,
Nyctophilus heran,,,,
Nyctophilus howensis,,,,
Nyctophilus microdon,,,,
Nyctophilus microtis,,,,
Nyctophilus nebulosus,,,,
Nyctophilus sherrini,,,,
Nyctophilus shirleyae,,,,
Nyctophilus timoriensis,,,,
Nyctophilus walkeri,,,,
Ochotona alpina,,,,
Ochotona argentata,,,,
Ochotona cansus,,,,
Ochotona collaris,,,,
Ochotona coreana,,,,
Ochotona curzoniae,,,,
Ochotona dauurica,,,,
Ochotona erythrotis,,,,
Ochotona forresti,,,,
Ochotona gloveri,,,,
Ochotona hoffmanni,,,,
Ochotona hyperborea,,,,
Ochotona iliensis,,,,
Ochotona koslowi,,,,
Ochotona ladacensis,,,,
Ochotona macrotis,,,,
Ochotona mantchurica,,,,
Ochotona nubrica,,,,
Ochotona pallasi,,,,
Ochotona princeps,,,,
Ochotona pusilla,,,,
Ochotona roylei,,,,
Ochotona rufescens,,,,
Ochotona rutila,,,,
Ochotona syrinx,,,,
Ochotona thibetana,,,,
Ochotona thomasi,,,,
Ochotona turuchanensis,,,,
Ochrotomys nuttalli,,,,
Octodon bridgesi,,,,
Octodon degus,,,,
Octodon lunatus,,,,
Octodon pacificus,,,,
Octodontomys gliroides,,,,
Octomys mimax,,,,
Odobenus rosmarus,,,,
Odocoileus hemionus,,,,
Odocoileus virginianus,,,,
Oecomys auyantepui,,,,
Oecomys bicolor,,,,
Oecomys catherinae,,,,
Oecomys cleberi,,,,
Oecomys concolor,,,,
Oecomys flavicans,,,,
Oecomys mamorae,,,,
Oecomys paricola,,,,
Oecomys phaeotis,,,,
Oecomys rex,,,,
Oecomys roberti,,,,
Oecomys rutilus,,,,
Oecomys speciosus,,,,
Oecomys superans,,,,
Oecomys sydandersoni,,,,
Oecomys trinitatis,,,,
Oenomys hypoxanthus,,,,
Oenomys ornatus,,,,
Okapia johnstoni,,,,
Olallamys albicauda,,,,
Olallamys edax,,,,
Oligoryzomys andinus,,,,
Oligoryzomys arenalis,,,,
Oligoryzomys brendae,,,,
Oligoryzomys chacoensis,,,,
Oligoryzomys delticola,,,,
Oligoryzomys destructor,,,,
Oligoryzomys eliurus,,,,
Oligoryzomys flavescens,,,,
Oligoryzomys fornesi,,,,
Oligoryzomys fulvescens,,,,
Oligoryzomys griseolus,,,,
Oligoryzomys longicaudatus,,,,
Oligoryzomys magellanicus,,,,
Oligoryzomys microtis,,,,
Oligoryzomys moojeni,,,,
Oligoryzomys nigripes,,,,
Oligoryzomys rupestris,,,,
Oligoryzomys stramineus,,,,
Oligoryzomys vegetus,,,,
Oligoryzomys victus,,,,
Ommatophoca rossii,,,,
Ondatra zibethicus,,,,
Onychogalea fraenata,,,,
Onychogalea lunata,,,,
Onychogalea unguifera,,,,
Onychomys arenicola,,,,
Onychomys leucogaster,,,,
Onychomys torridus,,,,
Orcaella brevirostris,,,,
Orcaella heinsohni,,,,
Orcinus orca,,,,
Oreamnos americanus,,,,
Oreamnos harringtoni,,,,
Oreonax flavicauda,,,,
Oreoryzomys balneator,,,,
Oreotragus oreotragus,,,,
Ornithorhynchus anatinus,,,,
Orthogeomys cavator,,,,
Orthogeomys cherriei,,,,
Orthogeomys cuniculus,,,,
Orthogeomys dariensis,,,,
Orthogeomys grandis,,,,
Orthogeomys heterodus,,,,
Orthogeomys hispidus,,,,
Orthogeomys lanius,,,,
Orthogeomys matagalpae,,,,
Orthogeomys thaeleri,,,,
Orthogeomys underwoodi,,,,
Orycteropus afer,,,,
Oryctolagus cuniculus,,,,
Oryx beisa,,,,
Oryx dammah,,,,
Oryx gazella,,,,
Oryx leucoryx,,,,
Oryzomys antillarum,,,,
Oryzomys couesi,,,,
Oryzomys curasoae,,,,
Oryzomys dimidiatus,,,,
Oryzomys gorgasi,,,,
Oryzomys nelsoni,,,,
Oryzomys palustris,,,,
Oryzorictes hova,,,,
Oryzorictes tetradactylus,,,,
Osgoodomys banderanus,,,,
Otaria bryonia,,,,
Otocolobus manul,,,,
Otocyon megalotis,,,,
Otolemur crassicaudatus,,,,
Otolemur garnettii,,,,
Otomops formosus,,,,
Otomops johnstonei,,,,
Otomops madagascariensis,,,,
Otomops martiensseni,,,,
Otomops papuensis,,,,
Otomops secundus,,,,
Otomops wroughtoni,,,,
Otomys anchietae,,,,
Otomys angoniensis,,,,
Otomys barbouri,,,,
Otomys burtoni,,,,
Otomys cheesmani,,,,
Otomys cuanzensis,,,,
Otomys dartmouthi,,,,
Otomys denti,,,,
Otomys fortior,,,,
Otomys helleri,,,,
Otomys irroratus,,,,
Otomys jacksoni,,,,
Otomys karoensis,,,,
Otomys lacustris,,,,
Otomys laminatus,,,,
Otomys occidentalis,,,,
Otomys orestes,,,,
Otomys simiensis,,,,
Otomys sloggetti,,,,
Otomys thomasi,,,,
Otomys tropicalis,,,,
Otomys typus,,,,
Otomys unisulcatus,,,,
Otomys uzungwensis,,,,
Otomys yaldeni,,,,
Otomys zinki,,,,
Otonycteris hemprichii,,,,
Otonyctomys hatti,,,,
Otopteropus cartilagonodus,,,,
Otospermophilus atricapillus,,,,
Otospermophilus beecheyi,,,,
Otospermophilus variegatus,,,,
Ototylomys phyllotis,,,,
Ourebia ourebi,,,,
Ovibos moschatus,,,,
Ovis ammon,,,,
Ovis aries,,,,
Ovis canadensis,,,,
Ovis dalli,,,,
Ovis nivicola,,,,
Ovis orientalis,,,,
Oxymycterus akodontius,,,,
Oxymycterus amazonicus,,,,
Oxymycterus angularis,,,,
Oxymycterus caparoae,,,,
Oxymycterus dasytrichus,,,,
Oxymycterus delator,,,,
Oxymycterus hiska,,,,
Oxymycterus hispidus,,,,
Oxymycterus hucucha,,,,
Oxymycterus inca,,,,
Oxymycterus josei,,,,
Oxymycterus nasutus,,,,
Oxymycterus paramensis,,,,
Oxymycterus quaestor,,,,
Oxymycterus roberti,,,,
Oxymycterus rufus,,,,
Oxymycterus wayku,,,,
Ozotoceros bezoarticus,,,,
Pachyuromys duprasi,,,,
Pagophilus groenlandicus,,,,
Paguma larvata,,,,
Palaeopropithecus ingens,,,,
Palawanomys furvus,,,,
Pan paniscus,,,,
Pan troglodytes,,,,
Panthera leo,,,,
Panthera onca,,,,
Panthera pardus,,,,
Panthera tigris,,,,
Panthera uncia,,,,
Pantholops hodgsonii,,,,
Papagomys armandvillei,,,,
Papio anubis,,,,
Papio cynocephalus,,,,
Papio hamadryas,,,,
Papio papio,,,,
Papio ursinus,,,,
Pappogeomys alcorni,,,,
Pappogeomys bulleri,,,,
Paracoelops megalotis,,,,
Paracrocidura graueri,,,,
Paracrocidura maxima,,,,
Paracrocidura schoutedeni,,,,
Paracynictis selousi,,,,
Paradipus ctenodactylus,,,,
Paradoxurus hermaphroditus,,,,
Paradoxurus jerdoni,,,,
Paradoxurus stenocephalus,,,,
Paradoxurus zeylonensis,,,,
Paraechinus aethiopicus,,,,
Paraechinus hypomelas,,,,
Paraechinus micropus,,,,
Paraechinus nudiventris,,,,
Parahydromys asper,,,,
Paraleptomys rufilatus,,,,
Paraleptomys wilhelmina,,,,
Paralomys gerbillus,,,,
Paramelomys gressitti,,,,
Paramelomys levipes,,,,
Paramelomys lorentzii,,,,
Paramelomys mollis,,,,
Paramelomys moncktoni,,,,
Paramelomys naso,,,,
Paramelomys platyops,,,,
Paramelomys rubex,,,,
Paramelomys steini,,,,
Parantechinus apicalis,,,,
Paranyctimene raptor,,,,
Paranyctimene tenax,,,,
Parascalops breweri,,,,
Parascaptor leucura,,,,
Parastrellus hesperus,,,,
Paratriaenops auritus,,,,
Paratriaenops furculus,,,,
Paratriaenops pauliani,,,,
Paraxerus alexandri,,,,
Paraxerus boehmi,,,,
Paraxerus cepapi,,,,
Paraxerus cooperi,,,,
Paraxerus flavovittis,,,,
Paraxerus lucifer,,,,
Paraxerus ochraceus,,,,
Paraxerus palliatus,,,,
Paraxerus poensis,,,,
Paraxerus vexillarius,,,,
Paraxerus vincenti,,,,
Pardofelis marmorata,,,,
Parotomys brantsii,,,,
Parotomys littledalei,,,,
Paruromys dominator,,,,
Pattonomys occasius,,,,
Pattonomys semivillosus,,,,
Paucidentomys vermidax,,,,
Paulamys naso,,,,
Pearsonomys annectens,,,,
Pecari tajacu,,,,
Pectinator spekei,,,,
Pedetes capensis,,,,
Pedetes surdaster,,,,
Pelea capreolus,,,,
Pelomys campanae,,,,
Pelomys fallax,,,,
Pelomys hopkinsi,,,,
Pelomys isseli,,,,
Pelomys minor,,,,
Pennatomys nivalis,,,,
Pentalagus furnessi,,,,
Penthetor lucasi,,,,
Peponocephala electra,,,,
Perameles bougainville,,,,
Perameles eremiana,,,,
Perameles gunnii,,,,
Perameles nasuta,,,,
Perodicticus potto,,,,
Perognathus alticolus,,,,
Perognathus amplus,,,,
Perognathus fasciatus,,,,
Perognathus flavescens,,,,
Perognathus flavus,,,,
Perognathus inornatus,,,,
Perognathus longimembris,,,,
Perognathus merriami,,,,
Perognathus parvus,,,,
Peromyscus attwateri,,,,
Peromyscus aztecus,,,,
Peromyscus beatae,,,,
Peromyscus boylii,,,,
Peromyscus bullatus,,,,
Peromyscus californicus,,,,
Peromyscus caniceps,,,,
Peromyscus carletoni,,,,
Peromyscus crinitus,,,,
Peromyscus dickeyi,,,,
Peromyscus difficilis,,,,
Peromyscus eremicus,,,,
Peromyscus eva,,,,
Peromyscus fraterculus,,,,
Peromyscus furvus,,,,
Peromyscus gossypinus,,,,
Peromyscus grandis,,,,
Peromyscus gratus,,,,
Peromyscus guardia,,,,
Peromyscus guatemalensis,,,,
Peromyscus gymnotis,,,,
Peromyscus hooperi,,,,
Peromyscus hylocetes,,,,
Peromyscus interparietalis,,,,
Peromyscus keeni,,,,
Peromyscus leucopus,,,,
Peromyscus levipes,,,,
Peromyscus madrensis,,,,
Peromyscus maniculatus,,,,
Peromyscus mayensis,,,,
Peromyscus megalops,,,,
Peromyscus mekisturus,,,,
Peromyscus melanocarpus,,,,
Peromyscus melanophrys,,,,
Peromyscus melanotis,,,,
Peromyscus melanurus,,,,
Peromyscus merriami,,,,
Peromyscus mexicanus,,,,
Peromyscus nasutus,,,,
Peromyscus ochraventer,,,,
Peromyscus pectoralis,,,,
Peromyscus pembertoni,,,,
Peromyscus perfulvus,,,,
Peromyscus polionotus,,,,
Peromyscus polius,,,,
Peromyscus pseudocrinitus,,,,
Peromyscus sagax,,,,
Peromyscus schmidlyi,,,,
Peromyscus sejugis,,,,
Peromyscus simulus,,,,
Peromyscus slevini,,,,
Peromyscus spicilegus,,,,
Peromyscus stephani,,,,
Peromyscus stirtoni,,,,
Peromyscus truei,,,,
Peromyscus winkelmanni,,,,
Peromyscus yucatanicus,,,,
Peromyscus zarhynchus,,,,
Peropteryx kappleri,,,,
Peropteryx leucoptera,,,,
Peropteryx macrotis,,,,
Peropteryx pallidoptera,,,,
Peropteryx trinitatis,,,,
Peroryctes broadbenti,,,,
Peroryctes raffrayana,,,,
Petaurillus emiliae,,,,
Petaurillus hosei,,,,
Petaurillus kinlochii,,,,
Petaurista albiventer,,,,
Petaurista alborufus,,,,
Petaurista caniceps,,,,
Petaurista elegans,,,,
Petaurista grandis,,,,
Petaurista hainana,,,,
Petaurista lena,,,,
Petaurista leucogenys,,,,
Petaurista magnificus,,,,
Petaurista marica,,,,
Petaurista mechukaensis,,,,
Petaurista mishmiensis,,,,
Petaurista nobilis,,,,
Petaurista petaurista,,,,
Petaurista philippensis,,,,
Petaurista siangensis,,,,
Petaurista xanthotis,,,,
Petaurista yunanensis,,,,
Petauroides volans,,,,
Petaurus abidi,,,,
Petaurus australis,,,,
Petaurus biacensis,,,,
Petaurus breviceps,,,,
Petaurus gracilis,,,,
Petaurus norfolcensis,,,,
Petinomys crinitus,,,,
Petinomys fuscocapillus,,,,
Petinomys genibarbis,,,,
Petinomys hageni,,,,
Petinomys lugens,,,,
Petinomys mindanensis,,,,
Petinomys sagitta,,,,
Petinomys setosus,,,,
Petinomys vordermanni,,,,
Petrodromus tetradactylus,,,,
Petrogale assimilis,,,,
Petrogale brachyotis,,,,
Petrogale burbidgei,,,,
Petrogale coenensis,,,,
Petrogale concinna,,,,
Petrogale godmani,,,,
Petrogale herberti,,,,
Petrogale inornata,,,,
Petrogale lateralis,,,,
Petrogale mareeba,,,,
Petrogale penicillata,,,,
Petrogale persephone,,,,
Petrogale purpureicollis,,,,
Petrogale rothschildi,,,,
Petrogale sharmani,,,,
Petrogale xanthopus,,,,
Petromus typicus,,,,
Petromyscus barbouri,,,,
Petromyscus collinus,,,,
Petromyscus monticularis,,,,
Petromyscus shortridgei,,,,
Petropseudes dahli,,,,
Phacochoerus aethiopicus,,,,
Phacochoerus africanus,,,,
Phaenomys ferrugineus,,,,
Phalanger alexandrae,,,,
Phalanger carmelitae,,,,
Phalanger gymnotis,,,,
Phalanger intercastellanus,,,,
Phalanger lullulae,,,,
Phalanger matabiru,,,,
Phalanger matanim,,,,
Phalanger mimicus,,,,
Phalanger orientalis,,,,
Phalanger ornatus,,,,
Phalanger rothschildi,,,,
Phalanger sericeus,,,,
Phalanger vestitus,,,,
Phaner electromontis,,,,
Phaner furcifer,,,,
Phaner pallescens,,,,
Phaner parienti,,,,
Pharotis imogene,,,,
Phascogale calura,,,,
Phascogale pirata,,,,
Phascogale tapoatafa,,,,
Phascolarctos cinereus,,,,
Phascolosorex doriae,,,,
Phascolosorex dorsalis,,,,
Phataginus tetradactyla,,,,
Phataginus tricuspis,,,,
Phenacomys intermedius,,,,
Phenacomys ungava,,,,
Philander andersoni,,,,
Philander deltae,,,,
Philander frenatus,,,,
Philander mcilhennyi,,,,
Philander mondolfii,,,,
Philander olrogi,,,,
Philander opossum,,,,
Philantomba maxwellii,,,,
Philantomba monticola,,,,
Philantomba walteri,,,,
Philetor brachypterus,,,,
Phloeomys cumingi,,,,
Phloeomys pallidus,,,,
Phoca largha,,,,
Phoca vitulina,,,,
Phocarctos hookeri,,,,
Phocoena dioptrica,,,,
Phocoena phocoena,,,,
Phocoena sinus,,,,
Phocoena spinipinnis,,,,
Phocoenoides dalli,,,,
Phodopus campbelli,,,,
Phodopus roborovskii,,,,
Phodopus sungorus,,,,
Phoniscus aerosa,,,,
Phoniscus atrox,,,,
Phoniscus jagorii,,,,
Phoniscus papuensis,,,,
Phylloderma stenops,,,,
Phyllomys blainvillii,,,,
Phyllomys brasiliensis,,,,
Phyllomys dasythrix,,,,
Phyllomys kerri,,,,
Phyllomys lamarum,,,,
Phyllomys lundi,,,,
Phyllomys mantiqueirensis,,,,
Phyllomys medius,,,,
Phyllomys nigrispinus,,,,
Phyllomys pattoni,,,,
Phyllomys sulinus,,,,
Phyllomys thomasi,,,,
Phyllomys unicolor,,,,
Phyllonycteris aphylla,,,,
Phyllonycteris poeyi,,,,
Phyllops falcatus,,,,
Phyllostomus discolor,,,,
Phyllostomus elongatus,,,,
Phyllostomus hastatus,,,,
Phyllostomus latifolius,,,,
Phyllotis alisosiensis,,,,
Phyllotis amicus,,,,
Phyllotis andium,,,,
Phyllotis anitae,,,,
Phyllotis bonariensis,,,,
Phyllotis caprinus,,,,
Phyllotis darwini,,,,
Phyllotis definitus,,,,
Phyllotis haggardi,,,,
Phyllotis limatus,,,,
Phyllotis magister,,,,
Phyllotis osgoodi,,,,
Phyllotis osilae,,,,
Phyllotis wolffsohni,,,,
Phyllotis xanthopygus,,,,
Physeter macrocephalus,,,,
Pipanacoctomys aureus,,,,
Pipistrellus abramus,,,,
Pipistrellus adamsi,,,,
Pipistrellus aero,,,,
Pipistrellus alaschanicus,,,,
Pipistrellus angulatus,,,,
Pipistrellus anthonyi,,,,
Pipistrellus arabicus,,,,
Pipistrellus ariel,,,,
Pipistrellus cadornae,,,,
Pipistrellus ceylonicus,,,,
Pipistrellus collinus,,,,
Pipistrellus coromandra,,,,
Pipistrellus crassulus,,,,
Pipistrellus deserti,,,,
Pipistrellus eisentrauti,,,,
Pipistrellus endoi,,,,
Pipistrellus hanaki,,,,
Pipistrellus hesperidus,,,,
Pipistrellus imbricatus,,,,
Pipistrellus inexspectatus,,,,
Pipistrellus javanicus,,,,
Pipistrellus joffrei,,,,
Pipistrellus kitcheneri,,,,
Pipistrellus kuhlii,,,,
Pipistrellus lophurus,,,,
Pipistrellus macrotis,,,,
Pipistrellus maderensis,,,,
Pipistrellus minahassae,,,,
Pipistrellus murrayi,,,,
Pipistrellus musciculus,,,,
Pipistrellus nanulus,,,,
Pipistrellus nathusii,,,,
Pipistrellus papuanus,,,,
Pipistrellus paterculus,,,,
Pipistrellus permixtus,,,,
Pipistrellus pipistrellus,,,,
Pipistrellus pulveratus,,,,
Pipistrellus pygmaeus,,,,
Pipistrellus raceyi,,,,
Pipistrellus rueppellii,,,,
Pipistrellus rusticus,,,,
Pipistrellus savii,,,,
Pipistrellus stenopterus,,,,
Pipistrellus sturdeei,,,,
Pipistrellus subflavus,,,,
Pipistrellus tenuis,,,,
Pipistrellus vordermanni,,,,
Pipistrellus wattsi,,,,
Pipistrellus westralis,,,,
Pithecheir melanurus,,,,
Pithecheir parvus,,,,
Pithecheirops otion,,,,
Pithecia aequatorialis,,,,
Pithecia albicans,,,,
Pithecia cazuzai,,,,
Pithecia chrysocephala,,,,
Pithecia hirsuta,,,,
Pithecia insuta,,,,
Pithecia irrorata,,,,
Pithecia isabela,,,,
Pithecia milleri,,,,
Pithecia mittermeieri,,,,
Pithecia monachus,,,,
Pithecia napensis,,,,
Pithecia pissinattii,,,,
Pithecia pithecia,,,,
Pithecia rylandsi,,,,
Pithecia vanzolinii,,,,
Plagiodontia aedium,,,,
Plagiodontia ipnaeum,,,,
Planigale gilesi,,,,
Planigale ingrami,,,,
Planigale maculata,,,,
Planigale novaeguineae,,,,
Planigale tenuirostris,,,,
Platacanthomys lasiurus,,,,
Platalina genovensium,,,,
Platanista gangetica,,,,
Platymops setiger,,,,
Platyrrhinus albericoi,,,,
Platyrrhinus angustirostris,,,,
Platyrrhinus aurarius,,,,
Platyrrhinus brachycephalus,,,,
Platyrrhinus chocoensis,,,,
Platyrrhinus dorsalis,,,,
Platyrrhinus fusciventris,,,,
Platyrrhinus guianensis,,,,
Platyrrhinus helleri,,,,
Platyrrhinus infuscus,,,,
Platyrrhinus ismaeli,,,,
Platyrrhinus lineatus,,,,
Platyrrhinus masu,,,,
Platyrrhinus matapalensis,,,,
Platyrrhinus nigellus,,,,
Platyrrhinus nitelinea,,,,
Platyrrhinus recifinus,,,,
Platyrrhinus umbratus,,,,
Platyrrhinus vittatus,,,,
Plecotus auritus,,,,
Plecotus austriacus,,,,
Plecotus balensis,,,,
Plecotus christii,,,,
Plecotus kolombatovici,,,,
Plecotus macrobullaris,,,,
Plecotus ognevi,,,,
Plecotus sacrimontis,,,,
Plecotus sardus,,,,
Plecotus taivanus,,,,
Plecotus teneriffae,,,,
Plerotes anchietae,,,,
Podogymnura aureospinula,,,,
Podogymnura truei,,,,
Podomys floridanus,,,,
Podoxymys roraimae,,,,
Poecilogale albinucha,,,,
Poelagus marjorita,,,,
Pogonomelomys brassi,,,,
Pogonomelomys bruijnii,,,,
Pogonomelomys mayeri,,,,
Pogonomys championi,,,,
Pogonomys fergussoniensis,,,,
Pogonomys loriae,,,,
Pogonomys macrourus,,,,
Pogonomys sylvestris,,,,
Poiana leightoni,,,,
Poiana richardsonii,,,,
Poliocitellus franklinii,,,,
Pongo abelii,,,,
Pongo pygmaeus,,,,
Pontoporia blainvillei,,,,
Porcula salvania,,,,
Potamochoerus larvatus,,,,
Potamochoerus porcus,,,,
Potamogale velox,,,,
Potorous gilbertii,,,,
Potorous longipes,,,,
Potorous platyops,,,,
Potorous tridactylus,,,,
Potos flavus,,,,
Praomys coetzeei,,,,
Praomys daltoni,,,,
Praomys degraaffi,,,,
Praomys delectorum,,,,
Praomys derooi,,,,
Praomys hartwigi,,,,
Praomys jacksoni,,,,
Praomys lukolelae,,,,
Praomys minor,,,,
Praomys misonnei,,,,
Praomys morio,,,,
Praomys mutoni,,,,
Praomys obscurus,,,,
Praomys petteri,,,,
Praomys rostratus,,,,
Praomys tullbergi,,,,
Praomys verschureni,,,,
Presbytis chrysomelas,,,,
Presbytis comata,,,,
Presbytis femoralis,,,,
Presbytis frontata,,,,
Presbytis hosei,,,,
Presbytis melalophos,,,,
Presbytis natunae,,,,
Presbytis potenziani,,,,
Presbytis rubicunda,,,,
Presbytis siamensis,,,,
Presbytis thomasi,,,,
Priodontes maximus,,,,
Prionailurus bengalensis,,,,
Prionailurus planiceps,,,,
Prionailurus rubiginosus,,,,
Prionailurus viverrinus,,,,
Prionodon linsang,,,,
Prionodon pardicolor,,,,
Prionomys batesi,,,,
Procapra gutturosa,,,,
Procapra picticaudata,,,,
Procapra przewalskii,,,,
Procavia capensis,,,,
Procolobus badius,,,,
Procolobus gordonorum,,,,
Procolobus kirkii,,,,
Procolobus pennantii,,,,
Procolobus preussi,,,,
Procolobus rufomitratus,,,,
Procolobus verus,,,,
Procyon cancrivorus,,,,
Procyon lotor,,,,
Procyon pygmaeus,,,,
Proechimys brevicauda,,,,
Proechimys canicollis,,,,
Proechimys chrysaeolus,,,,
Proechimys cuvieri,,,,
Proechimys decumanus,,,,
Proechimys echinothrix,,,,
Proechimys gardneri,,,,
Proechimys goeldii,,,,
Proechimys guairae,,,,
Proechimys guyannensis,,,,
Proechimys hoplomyoides,,,,
Proechimys kulinae,,,,
Proechimys longicaudatus,,,,
Proechimys magdalenae,,,,
Proechimys mincae,,,,
Proechimys oconnelli,,,,
Proechimys pattoni,,,,
Proechimys poliopus,,,,
Proechimys quadruplicatus,,,,
Proechimys roberti,,,,
Proechimys semispinosus,,,,
Proechimys simonsi,,,,
Proechimys steerei,,,,
Proechimys trinitatus,,,,
Proechimys urichi,,,,
Proedromys bedfordi,,,,
Proedromys liangshanensis,,,,
Prolagus sardus,,,,
Prolemur simus,,,,
Prometheomys schaposchnikowi,,,,
Promops centralis,,,,
Promops nasutus,,,,
Pronolagus crassicaudatus,,,,
Pronolagus randensis,,,,
Pronolagus rupestris,,,,
Pronolagus saundersiae,,,,
Propithecus candidus,,,,
Propithecus coquereli,,,,
Propithecus coronatus,,,,
Propithecus deckenii,,,,
Propithecus diadema,,,,
Propithecus edwardsi,,,,
Propithecus perrieri,,,,
Propithecus tattersalli,,,,
Propithecus verreauxi,,,,
Prosciurillus abstrusus,,,,
Prosciurillus leucomus,,,,
Prosciurillus murinus,,,,
Prosciurillus rosenbergii,,,,
Prosciurillus weberi,,,,
Proteles cristata,,,,
Protochromys fellowsi,,,,
Protoxerus aubinnii,,,,
Protoxerus stangeri,,,,
Psammomys obesus,,,,
Psammomys vexillaris,,,,
Pseudalopex culpaeus,,,,
Pseudalopex fulvipes,,,,
Pseudalopex griseus,,,,
Pseudalopex gymnocercus,,,,
Pseudalopex sechurae,,,,
Pseudalopex vetulus,,,,
Pseudantechinus bilarni,,,,
Pseudantechinus macdonnellensis,,,,
Pseudantechinus mimulus,,,,
Pseudantechinus ningbing,,,,
Pseudantechinus roryi,,,,
Pseudantechinus woolleyae,,,,
Pseudocheirus occidentalis,,,,
Pseudocheirus peregrinus,,,,
Pseudochirops albertisii,,,,
Pseudochirops archeri,,,,
Pseudochirops corinnae,,,,
Pseudochirops coronatus,,,,
Pseudochirops cupreus,,,,
Pseudochirulus canescens,,,,
Pseudochirulus caroli,,,,
Pseudochirulus cinereus,,,,
Pseudochirulus forbesi,,,,
Pseudochirulus herbertensis,,,,
Pseudochirulus larvatus,,,,
Pseudochirulus mayeri,,,,
Pseudochirulus schlegeli,,,,
Pseudohydromys berniceae,,,,
Pseudohydromys carlae,,,,
Pseudohydromys eleanorae,,,,
Pseudohydromys ellermani,,,,
Pseudohydromys fuscus,,,,
Pseudohydromys germani,,,,
Pseudohydromys murinus,,,,
Pseudohydromys musseri,,,,
