Row,sp.pop,Genus_species,Common_name,Population,Habitat_type,Habitat_open,Habitat_closed,Habitat_cat,Habitat_heterogenity,Activity_pattern,DisperseM,DisperseF,solitaryM,solitaryF,Solitary,MF,MF_adult_off,MFF,FMM,FFMM,FF,MM,Sex_specific_group,Sex_specific_solitaryM,Sex_specific_solitaryF,Sibling,Nbr_of_studies,Nbr_social_units,Nbr_papers_for_each_field_sites,IVSO,Main1,Main2,calculation_main_SO,foraging_style,level_of_society,Disruption,Locomotion,mean_Male_Galan,mean_Female_Galan,mean_other_Galan,sd_Male_Galan,sd_Female_Galan,sd_other_Galan,mean_Fruits_galan,mean_Seeds_galan,mean_Leaves_galan,mean_Flowers_galan,mean_Animal_galan,sd_Fruits_galan,sd_Seeds_galan,sd_Leaves_galan,sd_Flowers_galan,sd_Animals_galan,IVSO_prop,IVSOint,Superfamily,Order,Family,Genus
297,pop,Erythrocebus_patas,Patas Monkey,"Laikipia District, Kenya",Grassland_Forest_Wetland_Artifical,1,1,both,4,Diurnal,2,NA,NA,NA,NA,NA,NA,5,NA,5,1,NA,NA,NA,NA,NA,NA,10,3,wp,MFF,FFMM,0.5,groups,ff,yes,T,12.4,6.5,NA,NA,NA,NA,6.5,0.6,2.2,9.42,42.7,NA,NA,NA,NA,NA,0.5,5,Cercopithecoidea,Primates,Cercopithecidae,Erythrocebus
298,pop,Erythrocebus_patas,Patas Monkey,"Kala Maloue National Park,Cameroon",Wetland_Grassland_Forest,1,1,both,3,Diurnal,1,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,3,wp,MFF,MFF,1,groups,ff,yes,T,12.4,6.5,NA,NA,NA,NA,6.5,0.6,2.2,9.42,42.7,NA,NA,NA,NA,NA,0,0,Cercopithecoidea,Primates,Cercopithecidae,Erythrocebus
301,sp,Eulemur_collaris,Red-collared Brown Lemur, ,Forest,0,1,closed,1,Cathemeral,NA,NA,NA,NA,NA,NA,NA,NA,2,5,NA,NA,NA,NA,NA,NA,2,7,NA,wp,FFMM,FFMM,0.714285714,groups,one,none,AR,2.07,2.217,2.18,NA,NA,NA,78.5,NA,4.4,14,3.3,NA,NA,NA,NA,NA,0.285714286,2,Lemuroidea,Primates,Lemuridae,Eulemur
302,pop,Eulemur_collaris,Red-collared Brown Lemur,"Sainte Luce, Madagascar",Forest,0,1,closed,1,Cathemeral,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,4,2,none,FFMM,FFMM,1,groups,one,none,AR,2.07,2.217,2.18,NA,NA,NA,78.5,NA,4.4,14,3.3,NA,NA,NA,NA,NA,0,0,Lemuroidea,Primates,Lemuridae,Eulemur
303,pop,Eulemur_collaris,Red-collared Brown Lemur,"Madena, Madagascar",Forest,0,1,closed,1,Cathemeral,NA,NA,NA,NA,NA,NA,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,3,2,wp,FMM,FMM,0.666666667,groups,one,none,AR,2.07,2.217,2.18,NA,NA,NA,78.5,NA,4.4,14,3.3,NA,NA,NA,NA,NA,0.333333333,0,Lemuroidea,Primates,Lemuridae,Eulemur
305,sp,Eulemur_flavifrons,Blue-eyed Black Lemur, ,Forest,0,1,closed,1,Cathemeral,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,1,6,NA,none,FFMM,FFMM,1,groups,one,none,AR,1.88,1.76,1.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,Lemuroidea,Primates,Lemuridae,Eulemur
306,pop,Eulemur_flavifrons,Blue-eyed Black Lemur,"Ankarafa Forest, Madagascar",Forest,0,1,closed,1,Cathemeral,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,6,1,none,FFMM,FFMM,1,groups,one,none,AR,1.88,1.76,1.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,Lemuroidea,Primates,Lemuridae,Eulemur
307,sp,Eulemur_fulvus,Brown Lemur, ,Forest,0,1,closed,1,Cathemeral,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,2,1,NA,none,FFMM,FFMM,1,groups,one,none,AR,1.95,2.15,1.84,NA,NA,0.296984848,24.6,NA,70.62,3.53,NA,NA,NA,NA,NA,NA,0,0,Lemuroidea,Primates,Lemuridae,Eulemur
308,pop,Eulemur_fulvus,Brown Lemur,"Berenty, Madagascar",Forest,0,1,closed,1,Cathemeral,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,2,none,FFMM,FFMM,1,groups,one,none,AR,1.95,2.15,1.84,NA,NA,0.296984848,24.6,NA,70.62,3.53,NA,NA,NA,NA,NA,NA,0,0,Lemuroidea,Primates,Lemuridae,Eulemur
309,sp,Eulemur_macaco,Black Lemur, ,Forest,0,1,closed,1,Cathemeral,NA,NA,NA,NA,NA,1,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,1,5,NA,wp,FFMM,FFMM,0.8,groups,one,none,AR,2.115,2.095,2.063333333,0.332340187,0.473761543,0.293995465,78,NA,12.7,4.8,NA,NA,NA,NA,NA,NA,0.2,0,Lemuroidea,Primates,Lemuridae,Eulemur
310,pop,Eulemur_macaco,Black Lemur,"Ampasikely, Madagascar",Forest,0,1,closed,1,Cathemeral,NA,NA,NA,NA,NA,1,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,5,1,wp,FFMM,FFMM,0.8,groups,one,none,AR,2.115,2.095,2.063333333,0.332340187,0.473761543,0.293995465,78,NA,12.7,4.8,NA,NA,NA,NA,NA,NA,0.2,0,Lemuroidea,Primates,Lemuridae,Eulemur
311,sp,Eulemur_mongoz,Mongoose Lemur, ,Forest,0,1,closed,1,Cathemeral_Diurnal_Nocturnal,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,none,MF,MF,1,groups,one,none,AR,1.41,1.56,1.375,NA,NA,0.148492424,59,NA,37,2,2,NA,NA,NA,NA,NA,0,0,Lemuroidea,Primates,Lemuridae,Eulemur
312,pop,Eulemur_mongoz,Mongoose Lemur,"Anjamena, Madagascar",Forest,0,1,closed,1,Cathemeral_Diurnal_Nocturnal,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,none,MF,MF,1,groups,one,none,AR,1.41,1.56,1.375,NA,NA,0.148492424,59,NA,37,2,2,NA,NA,NA,NA,NA,0,0,Lemuroidea,Primates,Lemuridae,Eulemur
313,sp,Eulemur_rubriventer,Red-bellied Lemur, ,Forest,0,1,closed,1,Cathemeral,NA,NA,NA,NA,NA,39,NA,5,3,NA,NA,NA,NA,NA,NA,NA,3,47,NA,wp,MF,MF,0.829787234,groups,one,none,AR,2.067,1.96,1.98,NA,NA,NA,75.25,0.04,7.825,7.65,NA,18.03122292,NA,3.995153314,NA,NA,0.170212766,8,Lemuroidea,Primates,Lemuridae,Eulemur
314,pop,Eulemur_rubriventer,Red-bellied Lemur,"Ranomafana, Madagascar",Forest,0,1,closed,1,Cathemeral,NA,NA,NA,NA,NA,39,NA,5,3,NA,NA,NA,NA,NA,NA,NA,NA,47,3,wp,MF,MF,0.829787234,groups,one,none,AR,2.067,1.96,1.98,NA,NA,NA,75.25,0.04,7.825,7.65,NA,18.03122292,NA,3.995153314,NA,NA,0.170212766,8,Lemuroidea,Primates,Lemuridae,Eulemur
315,sp,Eulemur_rufifrons,Red-fronted Brown Lemur, ,Forest,0,1,closed,1,Cathemeral,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,2,8,NA,none,FFMM,FFMM,1,groups,one,none,AR,2.178,2.251,2.15,NA,NA,NA,59.25,NA,29.35,9.45,NA,NA,NA,NA,NA,NA,0,0,Lemuroidea,Primates,Lemuridae,Eulemur
316,pop,Eulemur_rufifrons,Red-fronted Brown Lemur,"Kirindy Forest, Madagascar",Forest,0,1,closed,1,Cathemeral,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,8,2,none,FFMM,FFMM,1,groups,one,none,AR,2.178,2.251,2.15,NA,NA,NA,59.25,NA,29.35,9.45,NA,NA,NA,NA,NA,NA,0,0,Lemuroidea,Primates,Lemuridae,Eulemur
317,sp,Eulemur_rufus,Rufous Brown Lemur, ,Forest,0,1,closed,1,Cathemeral,NA,NA,NA,NA,NA,NA,NA,NA,2,30,NA,NA,NA,NA,NA,NA,3,32,NA,none,FFMM,FFMM,0.9375,groups,one,none,AR,2.165,2.27,2.01,0.021213203,0.028284271,0.36373067,66.8,NA,23.4,4,NA,NA,NA,NA,NA,NA,0.0625,2,Lemuroidea,Primates,Lemuridae,Eulemur
318,pop,Eulemur_rufus,Rufous Brown Lemur,"Ranomafana, Madagascar",Forest,0,1,closed,1,Cathemeral,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,6,1,none,FFMM,FFMM,1,groups,one,none,AR,2.165,2.27,2.01,0.021213203,0.028284271,0.36373067,66.8,NA,23.4,4,NA,NA,NA,NA,NA,NA,0,0,Lemuroidea,Primates,Lemuridae,Eulemur
319,pop,Eulemur_rufus,Rufous Brown Lemur,"Kirindy Forest, Madagascar",Forest,0,1,closed,1,Cathemeral,NA,NA,NA,NA,NA,NA,NA,NA,2,24,NA,NA,NA,NA,NA,NA,NA,26,2,wp,FFMM,FFMM,0.923076923,groups,one,none,AR,2.165,2.27,2.01,0.021213203,0.028284271,0.36373067,66.8,NA,23.4,4,NA,NA,NA,NA,NA,NA,0.076923077,2,Lemuroidea,Primates,Lemuridae,Eulemur
334,sp,Galagoides_zanzibaricus,Kenya Coast Dwarf Galago, ,Forest,0,1,closed,1,Nocturnal,NA,NA,NA,NA,NA,4,NA,4,NA,1,1,NA,NA,NA,NA,NA,1,9,NA,wp,MF,MFF,0.444444444,solitary, ,none,AR,0.15,0.137,0.14,NA,NA,NA,6.5,NA,NA,NA,47.5,2.121320344,NA,NA,NA,6.363961031,0.555555556,5,Lorisoidea,Primates,Galagidae,Galagoides
335,pop,Galagoides_zanzibaricus,Kenya Coast Dwarf Galago,"Gedi Ruins National Monument, Monbasa",Forest,0,1,closed,1,Nocturnal,NA,NA,NA,NA,NA,4,NA,4,NA,1,1,NA,NA,NA,NA,NA,NA,9,1,wp,MF,MFF,0.444444444,solitary, ,none,AR,0.15,0.137,0.14,NA,NA,NA,6.5,NA,NA,NA,47.5,2.121320344,NA,NA,NA,6.363961031,0.555555556,5,Lorisoidea,Primates,Galagidae,Galagoides
336,sp,Gorilla_beringei,Mountain Gorilla, ,Forest,0,1,closed,1,Diurnal,NA,NA,2,NA,NA,NA,NA,11,4,33,NA,7,NA,NA,NA,NA,11,48,NA,both,FFMM,FFMM,0.6875,groups,ff,yes,BOTH,162.5,97.5,NA,NA,NA,NA,5.7,NA,17.9,0.71,NA,NA,NA,NA,NA,NA,0.3125,15,Hominoidea,Primates,Hominidae,Gorilla
337,pop,Gorilla_beringei,Mountain Gorilla,"Mount Visoke, Parc des Volcans, Central Africa",Forest,0,1,closed,1,Diurnal,NA,NA,2,NA,NA,NA,NA,8,4,26,NA,7,NA,NA,NA,NA,NA,38,9,wp,FFMM,FFMM,0.684210526,groups,ff,yes,BOTH,162.5,97.5,NA,NA,NA,NA,5.7,NA,17.9,0.71,NA,NA,NA,NA,NA,NA,0.315789474,12,Hominoidea,Primates,Hominidae,Gorilla
338,pop,Gorilla_beringei,Mountain Gorilla,"Bwindi Impenetrable National Park, Uganda",Forest,0,1,closed,1,Diurnal,NA,NA,NA,NA,NA,NA,NA,3,NA,7,NA,NA,NA,NA,NA,NA,NA,10,3,wp,FFMM,FFMM,0.7,groups,ff,yes,BOTH,162.5,97.5,NA,NA,NA,NA,5.7,NA,17.9,0.71,NA,NA,NA,NA,NA,NA,0.3,3,Hominoidea,Primates,Hominidae,Gorilla
339,sp,Gorilla_gorilla,Western Lowland Gorilla, ,Forest_Wetland_Grassland,1,1,both,2,Diurnal,NA,NA,12,NA,NA,8,NA,61,4,17,4,5,1,1,NA,NA,13,92,NA,both,MFF,MFF,0.663043478,groups,ff,none,BOTH,NA,NA,NA,NA,NA,NA,14.7,NA,2,NA,NA,NA,NA,NA,NA,NA,0.336956522,31,Hominoidea,Primates,Hominidae,Gorilla
340,pop,Gorilla_gorilla,Western Lowland Gorilla,"Kahuzi-Biega National Park, Congo",Forest,0,1,closed,1,Diurnal,NA,NA,1,NA,NA,NA,NA,13,NA,4,3,NA,NA,1,NA,NA,NA,18,1,wp,MFF,MFF,0.722222222,groups,ff,yes,BOTH,NA,NA,NA,NA,NA,NA,14.7,NA,2,NA,NA,NA,NA,NA,NA,NA,0.277777778,5,Hominoidea,Primates,Hominidae,Gorilla
341,pop,Gorilla_gorilla,Western Lowland Gorilla,"Bai Hoku, Central Africa",Forest,0,1,closed,1,Diurnal,NA,NA,2,NA,NA,1,NA,2,NA,1,NA,NA,NA,NA,NA,NA,NA,4,5,wp,MFF,MFF,0.5,groups,one,none,BOTH,NA,NA,NA,NA,NA,NA,14.7,NA,2,NA,NA,NA,NA,NA,NA,NA,0.5,2,Hominoidea,Primates,Hominidae,Gorilla
342,pop,Gorilla_gorilla,Western Lowland Gorilla,"Mbeli Bai, Congo",Forest_Wetland,0,1,closed,2,Diurnal,NA,NA,7,NA,NA,1,NA,15,3,2,NA,1,NA,NA,NA,NA,NA,21,2,wp,MFF,MFF,0.714285714,groups,one,none,BOTH,NA,NA,NA,NA,NA,NA,14.7,NA,2,NA,NA,NA,NA,NA,NA,NA,0.285714286,6,Hominoidea,Primates,Hominidae,Gorilla
343,pop,Gorilla_gorilla,Western Lowland Gorilla,"Odzala National Park, Congo",Forest_Wetland,0,1,closed,2,Diurnal,NA,NA,2,NA,NA,6,NA,30,NA,6,NA,3,NA,NA,NA,NA,NA,42,2,wp,MFF,MFF,0.714285714,groups,one,none,BOTH,NA,NA,NA,NA,NA,NA,14.7,NA,2,NA,NA,NA,NA,NA,NA,NA,0.285714286,12,Hominoidea,Primates,Hominidae,Gorilla
344,pop,Gorilla_gorilla,Western Lowland Gorilla,"Batéké Plateau, Congo",Forest_Grassland,1,1,both,2,Diurnal,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,1,1,NA,NA,NA,NA,4,1,wp,FFMM,FFMM,0.5,groups,one,none,BOTH,NA,NA,NA,NA,NA,NA,14.7,NA,2,NA,NA,NA,NA,NA,NA,NA,0.5,2,Hominoidea,Primates,Hominidae,Gorilla
345,pop,Gorilla_gorilla,Western Lowland Gorilla,"Batéké Plateau, Gabon",Forest_Grassland,1,1,both,2,Diurnal,NA,NA,NA,NA,NA,NA,NA,1,NA,2,NA,NA,NA,NA,NA,NA,NA,3,2,wp,FFMM,FFMM,0.666666667,groups,one,none,BOTH,NA,NA,NA,NA,NA,NA,14.7,NA,2,NA,NA,NA,NA,NA,NA,NA,0.333333333,0,Hominoidea,Primates,Hominidae,Gorilla
346,sp,Hapalemur_alaotrensis,Lac Alaotra Gentle Lemur, ,Forest,0,1,closed,1,Cathemeral,NA,NA,NA,NA,NA,11,NA,4,4,4,NA,NA,NA,NA,NA,NA,2,23,NA,wp,MF,MF,0.4782608,groups,one,none,AR,NA,NA,1.239,NA,NA,NA,NA,2.1,48.3,0.1,NA,NA,NA,NA,NA,NA,0.5217392,12,Lemuroidea,Primates,Lemuridae,Hapalemur
347,pop,Hapalemur_alaotrensis,Lac Alaotra Gentle Lemur,"Lake Alaotra, Madagascar",Forest,0,1,closed,1,Cathemeral,NA,NA,NA,NA,NA,11,NA,4,4,4,NA,NA,NA,NA,NA,NA,NA,23,2,wp,MF,MF,0.4782608,groups,one,none,AR,NA,NA,1.239,NA,NA,NA,NA,2.1,48.3,0.1,NA,NA,NA,NA,NA,NA,0.5217392,12,Lemuroidea,Primates,Lemuridae,Hapalemur
348,sp,Hapalemur_aureus,Golden Bamboo Lemur, ,Forest,0,1,closed,1,Diurnal,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,NA,none,MF,MF,1,groups,one,none,AR,1.52,1.39,1.515,NA,NA,0.091923882,4,NA,91,1,NA,NA,NA,NA,NA,NA,0,0,Lemuroidea,Primates,Lemuridae,Hapalemur
349,pop,Hapalemur_aureus,Golden Bamboo Lemur,"Ranomafana, Madagascar",Forest,0,1,closed,1,Diurnal,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,none,MF,MF,1,groups,one,none,AR,1.52,1.39,1.515,NA,NA,0.091923882,4,NA,91,1,NA,NA,NA,NA,NA,NA,0,0,Lemuroidea,Primates,Lemuridae,Hapalemur
350,sp,Hapalemur_griseus,Gray Bamboo Lemur, ,Forest,0,1,closed,1,Diurnal,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,1,4,NA,none,MFF,MFF,1,groups,one,none,AR,0.8675,0.7865,0.823333333,0.168998521,0.16475588,0.120554275,5,NA,92,NA,NA,NA,NA,NA,NA,NA,0,0,Lemuroidea,Primates,Lemuridae,Hapalemur
351,pop,Hapalemur_griseus,Gray Bamboo Lemur,"Ranomafana, Madagascar",Forest,0,1,closed,1,Diurnal,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,none,MFF,MFF,1,groups,one,none,AR,0.8675,0.7865,0.823333333,0.168998521,0.16475588,0.120554275,5,NA,92,NA,NA,NA,NA,NA,NA,NA,0,0,Lemuroidea,Primates,Lemuridae,Hapalemur
352,sp,Hapalemur_meridionalis,Southern Bamboo Lemur, ,Forest,0,1,closed,1,Cathemeral_Diurnal,NA,NA,NA,NA,NA,NA,NA,1,1,2,NA,1,NA,NA,NA,NA,1,4,NA,wp,FFMM,FFMM,0.5,groups,one,none,AR,1.06875,1.075,0.961,NA,NA,0.156977705,18.58,NA,43.03,12.78,NA,NA,NA,NA,NA,NA,0.5,2,Lemuroidea,Primates,Lemuridae,Hapalemur
353,pop,Hapalemur_meridionalis,Southern Bamboo Lemur,"Madena Littoral Forest, Madagascar",Forest,0,1,closed,1,Cathemeral_Diurnal,NA,NA,NA,NA,NA,NA,NA,1,1,2,NA,1,NA,NA,NA,NA,NA,4,1,wp,FFMM,FFMM,0.5,groups,one,none,AR,1.06875,1.075,0.961,NA,NA,0.156977705,18.58,NA,43.03,12.78,NA,NA,NA,NA,NA,NA,0.5,2,Lemuroidea,Primates,Lemuridae,Hapalemur
355,sp,Hoolock_hoolock,Western Hoolock Gibbon, ,Forest,0,1,closed,1,Diurnal,3,1,NA,NA,NA,53,NA,1,1,6,NA,NA,NA,NA,NA,NA,6,61,NA,wp,MF,MF,0.868852459,groups,one,none,AR,6.87,6.88,6.88,NA,NA,NA,62,2,27,4,NA,NA,NA,NA,NA,NA,0.131147541,8,Hominoidea,Primates,Hylobatidae,Hoolock
356,pop,Hoolock_hoolock,Western Hoolock Gibbon,"Chunati, Bengladesh",Forest,0,1,closed,1,Diurnal,2,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,none,MF,MF,1,groups,one,none,AR,6.87,6.88,6.88,NA,NA,NA,62,2,27,4,NA,NA,NA,NA,NA,NA,0,0,Hominoidea,Primates,Hylobatidae,Hoolock
357,pop,Hoolock_hoolock,Western Hoolock Gibbon,"Assam, India",Forest,0,1,closed,1,Diurnal,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,none,MF,MF,1,groups,one,none,AR,6.87,6.88,6.88,NA,NA,NA,62,2,27,4,NA,NA,NA,NA,NA,NA,0,0,Hominoidea,Primates,Hylobatidae,Hoolock
358,pop,Hoolock_hoolock,Western Hoolock Gibbon,"Lawashara, Bengladesh",Forest,0,1,closed,1,Diurnal,NA,1,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,3,none,MF,MF,1,groups,one,none,AR,6.87,6.88,6.88,NA,NA,NA,62,2,27,4,NA,NA,NA,NA,NA,NA,0,0,Hominoidea,Primates,Hylobatidae,Hoolock
359,pop,Hoolock_hoolock,Western Hoolock Gibbon,"West Garo Hills, India",Forest,0,1,closed,1,Diurnal,1,NA,NA,NA,NA,25,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,31,1,wp,MF,MF,0.806451613,groups,one,none,AR,6.87,6.88,6.88,NA,NA,NA,62,2,27,4,NA,NA,NA,NA,NA,NA,0.193548387,5,Hominoidea,Primates,Hylobatidae,Hoolock
360,pop,Hoolock_hoolock,Western Hoolock Gibbon,North-Eastern India,Forest,0,1,closed,1,Diurnal,NA,NA,NA,NA,NA,10,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,12,1,wp,MF,MF,0.833333333,groups,one,none,AR,6.87,6.88,6.88,NA,NA,NA,62,2,27,4,NA,NA,NA,NA,NA,NA,0.166666667,2,Hominoidea,Primates,Hylobatidae,Hoolock
361,sp,Hoolock_leuconedys,Eastern Hoolock Gibbon, ,Forest,0,1,closed,1,Diurnal,NA,2,NA,NA,NA,9,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,2,11,NA,both,MF,MF,0.818181818,groups,one,none,AR,NA,NA,7.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.181818182,2,Hominoidea,Primates,Hylobatidae,Hoolock
362,pop,Hoolock_leuconedys,Eastern Hoolock Gibbon,"Nankang Nature Park, China",Forest,0,1,closed,1,Diurnal,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,none,MF,MF,1,groups,one,none,AR,NA,NA,7.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,Hominoidea,Primates,Hylobatidae,Hoolock
363,pop,Hoolock_leuconedys,Eastern Hoolock Gibbon,"Yunnan, China",Forest,0,1,closed,1,Diurnal,NA,NA,NA,NA,NA,7,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,1,wp,MF,MF,0.777777778,groups,one,none,AR,NA,NA,7.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.222222222,1,Hominoidea,Primates,Hylobatidae,Hoolock
365,sp,Hylobates_agilis,Agile Gibbon, ,Forest,0,1,closed,1,Diurnal,4,2,NA,NA,NA,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,29,NA,none,MF,MF,1,groups,one,none,AR,5.71,6.3,6,NA,NA,NA,53,NA,24,20,3,NA,NA,NA,NA,NA,0,0,Hominoidea,Primates,Hylobatidae,Hylobates
366,pop,Hylobates_agilis,Agile Gibbon,"Gunung Palung Reserve, Indonesia",Forest,0,1,closed,1,Diurnal,4,2,NA,NA,NA,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28,1,none,MF,MF,1,groups,one,none,AR,5.71,6.3,6,NA,NA,NA,53,NA,24,20,3,NA,NA,NA,NA,NA,0,0,Hominoidea,Primates,Hylobatidae,Hylobates
367,pop,Hylobates_agilis,Agile Gibbon,"Padang, Sumatra, Indonesia",Forest,0,1,closed,1,Diurnal,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,none,MF,MF,1,groups,one,none,AR,5.71,6.3,6,NA,NA,NA,53,NA,24,20,3,NA,NA,NA,NA,NA,0,0,Hominoidea,Primates,Hylobatidae,Hylobates
368,sp,Hylobates_albibarbis,Bornean White-Bearded Gibbon, ,Forest_Wetland,0,1,closed,2,Diurnal,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,NA,none,MF,MF,1,groups,one,none,AR,5.45,6.45,NA,NA,NA,NA,63,NA,25,5,1,NA,NA,NA,NA,NA,0,0,Hominoidea,Primates,Hylobatidae,Hylobates
369,pop,Hylobates_albibarbis,Bornean White-Bearded Gibbon,"Kalamitan, Indonesia",Forest_Wetland,0,1,closed,2,Diurnal,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,none,MF,MF,1,groups,one,none,AR,5.45,6.45,NA,NA,NA,NA,63,NA,25,5,1,NA,NA,NA,NA,NA,0,0,Hominoidea,Primates,Hylobatidae,Hylobates
370,sp,Hylobates_muelleri,East Bornean Gray Gibbon, ,Forest,0,1,closed,1,Diurnal,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,none,MF,MF,1,groups,one,yes,AR,5.63,5.37,5.5,NA,NA,NA,57.5,NA,23.8,12.1,0.8,NA,NA,NA,NA,NA,0,0,Hominoidea,Primates,Hylobatidae,Hylobates
371,pop,Hylobates_muelleri,East Bornean Gray Gibbon,"Sabah, Borneo",Forest,0,1,closed,1,Diurnal,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,none,MF,MF,1,groups,one,yes,AR,5.63,5.37,5.5,NA,NA,NA,57.5,NA,23.8,12.1,0.8,NA,NA,NA,NA,NA,0,0,Hominoidea,Primates,Hylobatidae,Hylobates
372,sp,Hylobates_klossii,Kloss's Gibbon, ,Forest,0,1,closed,1,Diurnal,NA,2,NA,NA,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,11,NA,none,MF,MF,1,groups,one,yes,AR,5.67,5.92,5.8,NA,NA,NA,72,NA,2,NA,25,NA,NA,NA,NA,NA,0,0,Hominoidea,Primates,Hylobatidae,Hylobates
373,pop,Hylobates_klossii,Kloss's Gibbon,"Siberut Island, Indonesia",Forest,0,1,closed,1,Diurnal,NA,2,NA,NA,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,2,none,MF,MF,1,groups,one,yes,AR,5.67,5.92,5.8,NA,NA,NA,72,NA,2,NA,25,NA,NA,NA,NA,NA,0,0,Hominoidea,Primates,Hylobatidae,Hylobates
374,sp,Hylobates_lar,Lar Gibbon, ,Forest,0,1,closed,1,Diurnal,NA,NA,NA,NA,NA,38,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,8,45,NA,both,MF,MF,0.911111111,groups,one,yes,AR,5.92,5.36,5.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.088888889,4,Hominoidea,Primates,Hylobatidae,Hylobates
375,pop,Hylobates_lar,Lar Gibbon,"Ketembe Research Station, Indonesia",Forest,0,1,closed,1,Diurnal,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,none,MF,MF,1,groups,one,yes,AR,5.92,5.36,5.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,Hominoidea,Primates,Hylobatidae,Hylobates
376,pop,Hylobates_lar,Lar Gibbon,"Khao Yai National Park, Thailand",Forest,0,1,closed,1,Diurnal,NA,NA,NA,NA,NA,35,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,42,6,wp,MF,MF,0.833333333,groups,one,yes,AR,5.92,5.36,5.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.166666667,7,Hominoidea,Primates,Hylobatidae,Hylobates
