rowid,dataset,rep,primateMRCA,model,DG,DP,G,P,S,tree
35,1,18,53,fitSYM,0,0,0.014033969197341836,0.6071738239409065,0.3787922068617517,Kuderna et al
36,1,18,68,fitSYM,0,0,0.062215041510170356,0.3308142028111973,0.6069707556786323,Olivier et al
37,1,19,53,fitSYM,0,0,0.01655653949523755,0.6457159006763302,0.3377275598284322,Kuderna et al
38,1,19,68,fitSYM,0,0,0.01321046778525748,0.15984614335872027,0.8269433888560223,Olivier et al
39,1,20,53,fitSYM,0,0,0.032261967638112427,0.8517864268045195,0.115951605557368,Kuderna et al
40,1,20,68,fitSYM,0,0,0.013283289269503111,0.20775656707121842,0.7789601436592786,Olivier et al
41,1,21,53,fitSYM,0,0,0.01007206192674318,0.5945340174408037,0.3953939206324532,Kuderna et al
42,1,21,68,fitSYM,0,0,0.036156795993650084,0.37049617820711017,0.5933470257992398,Olivier et al
43,1,22,53,fitSYM,0,0,0.01132267169293202,0.7128433137716939,0.2758340145353741,Kuderna et al
44,1,22,68,fitSYM,0,0,0.014775108478895885,0.1711437549587441,0.81408113656236,Olivier et al
45,1,23,53,fitSYM,0,0,0.03885772076140126,0.8718467743488885,0.08929550488971026,Kuderna et al
46,1,23,68,fitSYM,0,0,0.04872715368436331,0.32352830033287727,0.6277445459827594,Olivier et al
47,1,24,53,fitSYM,0,0,0.00853757837733736,0.6572651414960278,0.3341972801266349,Kuderna et al
48,1,24,68,fitSYM,0,0,0.015599903686799354,0.16522980377502106,0.8191702925381796,Olivier et al
49,1,25,53,fitSYM,0,0,0.031597542486892755,0.63574226529562,0.3326601922174874,Kuderna et al
50,1,25,68,fitSYM,0,0,0.014134684030082252,0.10968813329468517,0.8761771826752326,Olivier et al
51,1,26,53,fitSYM,0,0,0.011322671692412105,0.7128433138857692,0.2758340144218188,Kuderna et al
52,1,26,68,fitSYM,0,0,0.06775414625058306,0.4430288102963922,0.4892170434530248,Olivier et al
53,1,27,53,fitSYM,0,0,0.01403396909569331,0.6071738227696709,0.3787922081346358,Kuderna et al
54,1,27,68,fitSYM,0,0,0.0505149962805955,0.32033132450294316,0.6291536792164614,Olivier et al
55,1,28,53,fitSYM,0,0,0.016556539573534267,0.6457159010888501,0.3377275593376155,Kuderna et al
56,1,28,68,fitSYM,0,0,0.03217679113032438,0.20357639625498145,0.7642468126146943,Olivier et al
57,1,29,53,fitSYM,0,0,0.0460974674406825,0.8421049193837223,0.1117976131755952,Kuderna et al
58,1,29,68,fitSYM,0,0,0.0630214476486075,0.33258102209049883,0.6043975302608937,Olivier et al
59,1,30,53,fitSYM,0,0,0.043163315238403506,0.5696655415234727,0.3871711432381239,Kuderna et al
60,1,30,68,fitSYM,0,0,0.031161651342175124,0.20413863083702136,0.7646997178208035,Olivier et al
61,1,31,53,fitSYM,0,0,0.02848245443718632,0.5111407521489432,0.46037679341387044,Kuderna et al
62,1,31,68,fitSYM,0,0,0.07682052780598923,0.31285507513006694,0.6103243970639438,Olivier et al
63,1,32,53,fitSYM,0,0,0.01887088824251485,0.5772953251977546,0.40383378655973057,Kuderna et al
64,1,32,68,fitSYM,0,0,0.06190837549845073,0.30896641456794133,0.6291252099336079,Olivier et al
65,1,33,53,fitSYM,0,0,0.03531158225641165,0.873045105627945,0.09164331211564337,Kuderna et al
66,1,33,68,fitSYM,0,0,0.04033862612760328,0.3502049160072382,0.6094564578651586,Olivier et al
67,1,34,53,fitSYM,0,0,0.01887088825277765,0.5772953251837242,0.4038337865634982,Kuderna et al
68,1,34,68,fitSYM,0,0,0.03864362999834593,0.3491085240295615,0.6122478459720926,Olivier et al
69,1,35,53,fitSYM,0,0,0.018870888239881995,0.5772953252205051,0.4038337865396129,Kuderna et al
70,1,35,68,fitSYM,0,0,0.06617244687986505,0.31273223582469384,0.6210953172954411,Olivier et al
71,1,36,53,fitSYM,0,0,0.021294844857722952,0.8953010659370497,0.08340408920522735,Kuderna et al
72,1,36,68,fitSYM,0,0,0.058465982824301266,0.33085558912024116,0.6106784280554576,Olivier et al
73,1,37,53,fitSYM,0,0,0.05532770213317832,0.8430156458346312,0.10165665203219033,Kuderna et al
74,1,37,68,fitSYM,0,0,0.05404434684817184,0.3346262726544686,0.6113293804973595,Olivier et al
75,1,38,53,fitSYM,0,0,0.011322671649123437,0.7128433144008882,0.2758340139499884,Kuderna et al
76,1,38,68,fitSYM,0,0,0.02640242614450997,0.24095090809951744,0.7326466657559726,Olivier et al
77,1,39,53,fitSYM,0,0,0.01655653944061739,0.645715900361521,0.3377275601978615,Kuderna et al
78,1,39,68,fitSYM,0,0,0.07776443923016363,0.31042682865860893,0.6118087321112274,Olivier et al
79,1,40,53,fitSYM,0,0,0.03350244255217692,0.8725714584399531,0.09392609900787001,Kuderna et al
80,1,40,68,fitSYM,0,0,0.06596177374597582,0.3171980579815728,0.6168401682724515,Olivier et al
81,1,41,53,fitSYM,0,0,0.022452599187783362,0.7014253000777952,0.27612210073442134,Kuderna et al
82,1,41,68,fitSYM,0,0,0.06410958263787793,0.31078007525872214,0.6251103421033999,Olivier et al
83,1,42,53,fitSYM,0,0,0.022452599185370875,0.7014253000826609,0.27612210073196825,Kuderna et al
84,1,42,68,fitSYM,0,0,0.019313631023054507,0.10606842204752956,0.874617946929416,Olivier et al
85,1,43,53,fitSYM,0,0,0.016341359754828456,0.8907423141075378,0.0929163261376338,Kuderna et al
86,1,43,68,fitSYM,0,0,0.020189912503133386,0.1569447691295265,0.8228653183673401,Olivier et al
87,1,44,53,fitSYM,0,0,0.02129484463215793,0.8953010663090359,0.08340408905880618,Kuderna et al
88,1,44,68,fitSYM,0,0,0.06596311440319726,0.30643481302231673,0.627602072574486,Olivier et al
89,1,45,53,fitSYM,0,0,0.07771594319805782,0.8089130136382793,0.11337104316366274,Kuderna et al
90,1,45,68,fitSYM,0,0,0.05395132981947889,0.3267229693084645,0.6193257008720566,Olivier et al
91,1,46,53,fitSYM,0,0,0.011322671668232002,0.7128433142566212,0.27583401407514685,Kuderna et al
92,1,46,68,fitSYM,0,0,0.01950859769858781,0.14859319232133095,0.8318982099800813,Olivier et al
93,1,47,53,fitSYM,0,0,0.022452599174456578,0.7014253001029646,0.2761221007225789,Kuderna et al
94,1,47,68,fitSYM,0,0,0.06275805107691099,0.30943328406203907,0.6278086648610499,Olivier et al
95,1,48,53,fitSYM,0,0,0.029332111993684403,0.8700544786120178,0.10061340939429785,Kuderna et al
96,1,48,68,fitSYM,0,0,0.05123980103851988,0.3316255147835183,0.6171346841779618,Olivier et al
97,1,49,53,fitSYM,0,0,0.038857720751163255,0.8718467743628459,0.08929550488599099,Kuderna et al
98,1,49,68,fitSYM,0,0,0.01806168522600239,0.18703765527232227,0.7949006595016753,Olivier et al
99,1,50,53,fitSYM,0,0,0.05532770202306701,0.8430156460122507,0.1016566519646824,Kuderna et al
100,1,50,68,fitSYM,0,0,0.10174062238195627,0.37433953730494524,0.5239198403130985,Olivier et al
101,1,51,53,fitSYM,0,0,0.04316331522330577,0.569665541578372,0.3871711431983223,Kuderna et al
102,1,51,68,fitSYM,0,0,0.03653227381350065,0.3715739575184352,0.5918937686680641,Olivier et al
103,1,52,53,fitSYM,0,0,0.022452599265363082,0.701425299880117,0.2761221008545198,Kuderna et al
104,1,52,68,fitSYM,0,0,0.09230116380841008,0.3698763511609754,0.5378224850306145,Olivier et al
105,1,53,53,fitSYM,0,0,0.029332112009873165,0.8700544785804556,0.10061340940967127,Kuderna et al
106,1,53,68,fitSYM,0,0,0.06276667405626704,0.33572157705012257,0.6015117488936105,Olivier et al
107,1,54,53,fitSYM,0,0,0.014033969133812225,0.607173823072159,0.3787922077940289,Kuderna et al
108,1,54,68,fitSYM,0,0,0.019416375524213193,0.1486434039233634,0.8319402205524234,Olivier et al
109,1,55,53,fitSYM,0,0,0.03885772077037708,0.871846774330526,0.08929550489909686,Kuderna et al
110,1,55,68,fitSYM,0,0,0.06525328841085123,0.308543226012454,0.6262034855766948,Olivier et al
111,1,56,53,fitSYM,0,0,0.016556539557219186,0.6457159010449315,0.33772755939784943,Kuderna et al
112,1,56,68,fitSYM,0,0,0.09114761616014051,0.34635510479439496,0.5624972790454646,Olivier et al
113,1,57,53,fitSYM,0,0,0.01132267170597488,0.7128433137351837,0.27583401455884143,Kuderna et al
114,1,57,68,fitSYM,0,0,0.062115127683197255,0.324885250980561,0.6129996213362418,Olivier et al
115,1,58,53,fitSYM,0,0,0.008537578318586097,0.6572651417559117,0.33419727992550224,Kuderna et al
116,1,58,68,fitSYM,0,0,0.014894996620924581,0.16850009373065755,0.8166049096484178,Olivier et al
117,1,59,53,fitSYM,0,0,0.03425677963983985,0.6497987138510969,0.3159445065090632,Kuderna et al
118,1,59,68,fitSYM,0,0,0.04906382668110537,0.32546528204251923,0.6254708912763753,Olivier et al
119,1,60,53,fitSYM,0,0,0.00853757835541345,0.6572651415605937,0.33419728008399285,Kuderna et al
120,1,60,68,fitSYM,0,0,0.019416322719826785,0.1532915053460664,0.8272921719341069,Olivier et al
121,1,61,53,fitSYM,0,0,0.011322671672037137,0.7128433139981489,0.27583401432981386,Kuderna et al
122,1,61,68,fitSYM,0,0,0.1014522691273567,0.3725552693428003,0.525992461529843,Olivier et al
123,1,62,53,fitSYM,0,0,0.011322671710383418,0.7128433138259371,0.2758340144636795,Kuderna et al
124,1,62,68,fitSYM,0,0,0.052325368960750226,0.3489648782015415,0.5987097528377082,Olivier et al
125,1,63,53,fitSYM,0,0,0.01781071778479387,0.6550253321924038,0.3271639500228024,Kuderna et al
126,1,63,68,fitSYM,0,0,0.019458534934541562,0.15200331968496442,0.8285381453804941,Olivier et al
127,1,64,53,fitSYM,0,0,0.02245259920478981,0.7014252999574933,0.27612210083771693,Kuderna et al
128,1,64,68,fitSYM,0,0,0.07665716464619853,0.38004901002214947,0.5432938253316519,Olivier et al
129,1,65,53,fitSYM,0,0,0.008537578377412485,0.6572651414405204,0.3341972801820672,Kuderna et al
130,1,65,68,fitSYM,0,0,0.04984930252906852,0.3192503365973191,0.6309003608736125,Olivier et al
131,1,66,53,fitSYM,0,0,0.043163315185061855,0.5696655418187087,0.38717114299622946,Kuderna et al
132,1,66,68,fitSYM,0,0,0.03591641748685923,0.3745660317298937,0.5895175507832471,Olivier et al
133,1,67,53,fitSYM,0,0,0.01132267169367199,0.7128433136105632,0.2758340146957648,Kuderna et al
134,1,67,68,fitSYM,0,0,0.008682679903908707,0.18233753247201018,0.8089797876240812,Olivier et al
135,1,68,53,fitSYM,0,0,0.01655653941491122,0.6457159001346732,0.3377275604504156,Kuderna et al
136,1,68,68,fitSYM,0,0,0.051052140170526464,0.3568960433114112,0.5920518165180624,Olivier et al
137,1,69,53,fitSYM,0,0,0.022452599217437363,0.7014253000208653,0.2761221007616973,Kuderna et al
138,1,69,68,fitSYM,0,0,0.01980852260234483,0.15256218472142669,0.8276292926762284,Olivier et al
139,1,70,53,fitSYM,0,0,0.055327701899613856,0.843015646207304,0.10165665189308218,Kuderna et al
140,1,70,68,fitSYM,0,0,0.01591463354383219,0.15046786370307988,0.8336175027530879,Olivier et al
141,1,71,53,fitSYM,0,0,0.038857720768388095,0.8718467743340683,0.08929550489754357,Kuderna et al
142,1,71,68,fitSYM,0,0,0.04731688524731872,0.35918908226366614,0.5934940324890151,Olivier et al
143,1,72,53,fitSYM,0,0,0.05944353179298612,0.842096862433499,0.09845960577351494,Kuderna et al
144,1,72,68,fitSYM,0,0,0.07775337522067681,0.36594431207296024,0.5563023127063629,Olivier et al
145,1,73,53,fitSYM,0,0,0.05532770188732755,0.8430156462278595,0.10165665188481295,Kuderna et al
146,1,73,68,fitSYM,0,0,0.05299071654189626,0.33285360462895847,0.6141556788291452,Olivier et al
147,1,74,53,fitSYM,0,0,0.034256779618583505,0.6497987138948839,0.3159445064865326,Kuderna et al
148,1,74,68,fitSYM,0,0,0.06197139866872159,0.3321042069088474,0.605924394422431,Olivier et al
149,1,75,53,fitSYM,0,0,0.02663675955297255,0.5972866632953685,0.376076577151659,Kuderna et al
150,1,75,68,fitSYM,0,0,0.06623347249955804,0.3120629192951157,0.6217036082053263,Olivier et al
151,1,76,53,fitSYM,0,0,0.03425677962334755,0.6497987139434935,0.315944506433159,Kuderna et al
152,1,76,68,fitSYM,0,0,0.018730539668571924,0.15186699906682782,0.8294024612646003,Olivier et al
153,1,77,53,fitSYM,0,0,0.016556539660575294,0.6457159015020217,0.337727558837403,Kuderna et al
154,1,77,68,fitSYM,0,0,0.08825691298641564,0.4038870244818778,0.5078560625317066,Olivier et al
155,1,78,53,fitSYM,0,0,0.034256779636982156,0.6497987138707164,0.3159445064923014,Kuderna et al
156,1,78,68,fitSYM,0,0,0.07080798934573221,0.44158417517023296,0.4876078354840348,Olivier et al
157,1,79,53,fitSYM,0,0,0.03885772075389966,0.8718467743627565,0.0892955048833438,Kuderna et al
158,1,79,68,fitSYM,0,0,0.08696263218326478,0.2675331302263711,0.6455042375903641,Olivier et al
159,1,80,53,fitSYM,0,0,0.03159754386204772,0.6357422591875765,0.33266019695037574,Kuderna et al
160,1,80,68,fitSYM,0,0,0.022410528783010503,0.16579982338852772,0.8117896478284617,Olivier et al
161,1,81,53,fitSYM,0,0,0.022452599142859107,0.7014253002036811,0.2761221006534598,Kuderna et al
162,1,81,68,fitSYM,0,0,0.02039274507898764,0.22003692471688313,0.7595703302041292,Olivier et al
163,1,82,53,fitSYM,0,0,0.03159754239215021,0.6357422657426848,0.332660191865165,Kuderna et al
164,1,82,68,fitSYM,0,0,0.07640945408780683,0.3101912894311477,0.6133992564810454,Olivier et al
165,1,83,53,fitSYM,0,0,0.03425677961708645,0.6497987139782998,0.3159445064046138,Kuderna et al
166,1,83,68,fitSYM,0,0,0.0768241048937311,0.31031523788668053,0.6128606572195884,Olivier et al
167,1,84,53,fitSYM,0,0,0.022452599173741112,0.7014253001140867,0.2761221007121722,Kuderna et al
168,1,84,68,fitSYM,0,0,0.013312582114346633,0.1387581611241386,0.8479292567615149,Olivier et al
169,1,85,53,fitSYM,0,0,0.011322671692897406,0.7128433137739776,0.27583401453312506,Kuderna et al
170,1,85,68,fitSYM,0,0,0.0497871563429603,0.360122625814438,0.5900902178426017,Olivier et al
171,1,86,53,fitSYM,0,0,0.02129484478640676,0.8953010660543907,0.08340408915920253,Kuderna et al
172,1,86,68,fitSYM,0,0,0.019645834733817844,0.14710055762800223,0.8332536076381799,Olivier et al
173,1,87,53,fitSYM,0,0,0.03159754381827516,0.6357422593912231,0.33266019679050185,Kuderna et al
174,1,87,68,fitSYM,0,0,0.07088450470601657,0.2854641160351607,0.6436513792588229,Olivier et al
175,1,88,53,fitSYM,0,0,0.03885772075732857,0.8718467743521672,0.08929550489050428,Kuderna et al
176,1,88,68,fitSYM,0,0,0.037235567486272284,0.3730470739767988,0.589717358536929,Olivier et al
177,1,89,53,fitSYM,0,0,0.016136590136890342,0.5361755781170415,0.4476878317460682,Kuderna et al
178,1,89,68,fitSYM,0,0,0.04880780179303909,0.36044870083366487,0.590743497373296,Olivier et al
179,1,90,53,fitSYM,0,0,0.014033969250239597,0.6071738246888981,0.3787922060608623,Kuderna et al
180,1,90,68,fitSYM,0,0,0.06541065601952095,0.30907747596170543,0.6255118680187736,Olivier et al
181,1,91,53,fitSYM,0,0,0.031597544263201965,0.6357422573922572,0.3326601983445409,Kuderna et al
182,1,91,68,fitSYM,0,0,0.05165787907893926,0.327074106147316,0.6212680147737447,Olivier et al
183,1,92,53,fitSYM,0,0,0.019618872887381462,0.8764443818375217,0.10393674527509682,Kuderna et al
184,1,92,68,fitSYM,0,0,0.07549462432206909,0.2842246921167073,0.6402806835612236,Olivier et al
185,1,93,53,fitSYM,0,0,0.016341357242997685,0.8907423198109086,0.09291632294609378,Kuderna et al
186,1,93,68,fitSYM,0,0,0.08862845672266449,0.4065086580940706,0.5048628851832649,Olivier et al
187,1,94,53,fitSYM,0,0,0.010072061952743254,0.5945340175110578,0.39539392053619893,Kuderna et al
188,1,94,68,fitSYM,0,0,0.022074044062605457,0.11406396337595345,0.863861992561441,Olivier et al
189,1,95,53,fitSYM,0,0,0.03226196782821371,0.8517864264688828,0.1159516057029036,Kuderna et al
190,1,95,68,fitSYM,0,0,0.011807491471737408,0.19355620512210692,0.7946363034061557,Olivier et al
191,1,96,53,fitSYM,0,0,0.0113226716644433,0.7128433141525783,0.2758340141829784,Kuderna et al
192,1,96,68,fitSYM,0,0,0.0647340615056847,0.3317317767872278,0.6035341617070876,Olivier et al
193,1,97,53,fitSYM,0,0,0.02933211199777516,0.8700544786073198,0.10061340939490515,Kuderna et al
194,1,97,68,fitSYM,0,0,0.07872316444805003,0.3153524886469448,0.6059243469050052,Olivier et al
195,1,98,53,fitSYM,0,0,0.03885772075803347,0.871846774350408,0.08929550489155848,Kuderna et al
196,1,98,68,fitSYM,0,0,0.05328271174598681,0.33265086529456966,0.6140664229594436,Olivier et al
197,1,99,53,fitSYM,0,0,0.03350244256966755,0.8725714584107146,0.09392609901961768,Kuderna et al
198,1,99,68,fitSYM,0,0,0.06904271952569338,0.403001455463143,0.5279558250111637,Olivier et al
199,1,100,53,fitSYM,0,0,0.016556539487535153,0.6457159006139074,0.3377275598985575,Kuderna et al
200,1,100,68,fitSYM,0,0,0.0774162723778666,0.3102013043994274,0.6123824232227061,Olivier et al
201,2,1,56,fitSYM,0,0,0.42326571115852046,0.5280841196615907,0.048650169179888895,Kuderna et al
202,2,1,68,fitSYM,0,0,0.06560858138806398,0.30967594903093826,0.6247154695809979,Olivier et al
203,2,2,56,fitSYM,0,0,0.4232657111063729,0.5280841197133692,0.04865016918025784,Kuderna et al
204,2,2,68,fitSYM,0,0,0.015069990512519374,0.17014287462849892,0.8147871348589818,Olivier et al
205,2,3,56,fitSYM,0,0,0.531581036556781,0.4561552018950101,0.012263761548208806,Kuderna et al
206,2,3,68,fitSYM,0,0,0.012728744596328988,0.13512578517793356,0.8521454702257375,Olivier et al
